0;Мы собрались на пикник.
0;Я прочитал журнальную статью о природе.
0;У меня есть коллекция книг.
0;Я зарегистрировался на учебный курс.
0;Сегодня я убирался в саду.
0;В парке играли дети.
0;Я принял участие в волонтерской работе.
0;У меня есть колонки для компьютера.
0;Мы собрались на семейный ужин.
0;Сегодня я учил новые слова.
0;Я заказал билеты на концерт.
0;На улице снежный день.
0;Вечером я играл в компьютерную игру.
0;Я подписался на канал.
0;Я записал важные заметки.
0;У нас есть новые соседи.
0;Я взял книгу в библиотеке.
0;Вечером я слушал подкасты.
0;Мы смотрели фильм на большом экране.
0;Сегодня я ходил в фитнес-клуб.
0;Я купил новый смартфон.
0;В нашем доме поменяли лифт.
0;Я записался на танцевальные курсы.
0;На улице идет сильный ветер.
0;У меня есть новые обои в комнате.
0;Мы играли в баскетбол.
0;Сегодня я разбирал свои вещи.
0;Я заказал новую технику.
0;На улице есть уютное кафе.
0;Вечером я читаю книги.
0;Я подписался на новую услугу.
0;У нас новый телевизор.
0;Я попробовал новый рецепт.
0;Сегодня я купил новый коврик.
0;Я прочитал статью о науке.
0;Вечером я занимался йогой.
0;Я установил новую программу.
0;На улице я встретил знакомого.
0;У меня есть фотоаппарат.
0;Мы смотрели фильмы дома.
0;Сегодня я занимался садоводством.
0;Я купил новую мебель.
0;В парке было много отдыхающих.
0;Сегодня я решил заняться уборкой.
0;Солнце сегодня светило очень ярко.
0;Вчера я купил новую книгу.
0;Температура воздуха сейчас +20 градусов Цельсия.
0;Я выпил чашку кофе утром.
0;Кошка спит на подоконнике.
0;Дождь начался после обеда.
0;Я прочитал новостную статью.
0;Сегодня я работал до позднего вечера.
0;Телефонный звонок прервал мои размышления.
0;Я приготовил ужин из пасты.
0;Вечером я посмотрю фильм.
0;Самолет пролетел над домом.
0;Я отправил электронное письмо другу.
0;В магазине закончился хлеб.
0;Я почистил зубы перед сном.
0;Сегодня я слушал музыку.
0;Я проверил почтовый ящик.
0;Листья на деревьях пожелтели.
0;Я планирую поездку в горы.
0;Я включил телевизор.
0;Я поел яблоко.
0;В комнате было душно.
0;Я закрыл окно.
0;Он надел пальто.
0;Я слушал радио.
0;Птицы щебетали утром.
0;Я заправил машину.
0;Она надела очки.
0;Я позвонил маме.
0;Я прочитал прогноз погоды.
0;Я поел суп.
0;Компьютер работает медленно.
0;Я купил журнал.
0;Он пошел в магазин.
0;Я посмотрел на часы.
0;Дверь скрипнула.
0;Я выключил свет.
0;Сегодня выходной день.
0;Я убрался в комнате.
0;Я пошел спать.
0;Он открыл книгу.
0;Я увидел красный автомобиль.
0;Она завязала шнурки.
0;Я налил себе воды.
0;Кофе остыл.
0;Я встал с кровати.
0;Солнце село.
0;Сегодня было ветрено.
0;Я сделал перерыв.
0;Я закрыл дверь.
0;Я написал письмо.
0;Он сел на стул.
0;Я включил компьютер.
0;Она заснула.
0;Я выпил сок.
0;Дорога была пуста.
0;Я прочитал сообщение.
0;Он улыбнулся.
0;Я посмотрел в окно.
0;Я услышал шум.
0;Собака лаяла.
0;Я открыл дверь.
0;Он взял ручку.
0;Я посмотрел в зеркало.
0;Я нашел ключ.
0;Она включила музыку.
0;Я выключил свет.
0;Ветер дул сильно.
0;Я лег спать.
0;Я услышал голос.
0;Я увидел дорогу.
0;Он пошел домой.
0;Я проснулся.
0;Она зашла в комнату.
0;Я открыл книгу.
0;Солнце светило ярко.
0;Я сделал глоток воды.
0;Он запер дверь.
0;Я взял телефон.
0;Она посмотрела на часы.
0;Я включил телевизор.
0;Он сел за стол.
0;Я услышал смех.
0;Она закрыла окно.
0;Я выключил радио.
0;Он вышел на улицу.
0;Я поел завтрак.
0;Она запела песню.
0;Я открыл окно.
0;Он надел шляпу.
0;Я взял зонтик.
0;Она села на стул.
0;Я пошел гулять.
0;Он прочитал газету.
0;Я выключил компьютер.
0;Она налила чай.
0;Я закрыл книгу.
0;Он лег в кровать.
0;Я уснул.
0;Стол стоит у окна, на нем лежит блокнот и ручка.
0;Вода в стакане постепенно нагревается от солнечных лучей.
0;Автобус подъехал к остановке ровно в 10:15.
0;Документы были подписаны и отправлены в архив.
0;На улице светло, облака движутся с запада на восток.
0;Он включил компьютер и открыл текстовый редактор.
0;В холодильнике лежат молоко, яйца и овощи.
0;Листья на деревьях медленно опадают из-за сезонного ветра.
0;Книга на полке расположена между двумя энциклопедиями.
0;Почтальон положил письмо в ящик и ушел.
0;Стрелки часов показывают ровно девять утра.
0;На стене висит календарь с отметками о встречах.
0;Она налила воду в чайник и поставила его на плиту.
0;В офисе зазвонил телефон, но его никто не взял.
0;Птицы сидят на проводах, периодически перелетая выше.
0;Дверь в комнату закрыта, ключ находится в замке.
0;Окно приоткрыто, легкий ветерок шевелит занавески.
0;Он завязал шнурки и вышел на пробежку.
0;На полке в магазине выставлены банки с консервами.
0;Поезд движется по расписанию, без задержек.
0;В папке лежат распечатанные таблицы и графики.
0;Ручка закончилась, поэтому он взял новую из ящика.
0;На экране монитора отображается стандартная заставка.
0;Собака лежит на коврике у двери, не двигаясь.
0;В коридоре горит свет, хотя там никого нет.
0;Она записала номер телефона на листе бумаги.
0;Вода в реке течет медленно, почти без волн.
0;На столешнице лежат четыре тарелки и вилки.
0;Он прочитал инструкцию перед сборкой мебели.
0;"Файл был сохранен в папке ""Документы""."
0;На парковке припарковано пять серых автомобилей.
0;Куртка висит на вешалке в прихожей.
0;Конференция началась в 14:00 по местному времени.
0;Кофе в чашке остыл, но его не стали допивать.
0;Карандаш оставил легкий след на бумаге.
0;Ветер колышет ветви деревьев, но дождя нет.
0;Он отправил электронное письмо без вложения.
0;На полке в библиотеке расставлены книги по алфавиту.
0;В комнате два окна, оба закрыты шторами.
0;Птица пролетела над крышей и скрылась из виду.
0;Она перелистнула страницу и продолжила читать.
0;На экране появилось стандартное уведомление системы.
0;В корзине для бумаг лежат скомканные листы.
0;Дорога пустынна, машин не видно уже полчаса.
0;Он подключил зарядное устройство к телефону.
0;В вазе на столе стоит три искусственных цветка.
0;Курс валюты не изменился за последние сутки.
0;На доске объявлений прикреплено новое расписание.
0;Дождь начался ровно в 13:00 и длился час.
0;Он заказал черный чай без сахара в кафе.
0;На стене висит карта города с отметками.
0;Водитель проверил давление в шинах перед поездкой.
0;Она переписала данные из одной таблицы в другую.
0;На полке в гараже стоят банки с краской.
0;Лифт поднялся на пятый этаж и остановился.
0;В проекте использованы стандартные шрифты.
0;Он закрыл окно, так как в комнате стало прохладно.
0;На тротуаре лежат опавшие листья клена.
0;В анкете указаны имя, фамилия и дата рождения.
0;Стакан с водой был поставлен на подставку.
0;В коридоре висит зеркало в деревянной раме.
0;"Она нажала кнопку ""Сохранить"" и закрыла файл."
0;На складе осталось ровно 12 коробок с товаром.
0;Птицы улетели на юг две недели назад.
0;Он отрегулировал высоту стула под столом.
0;В договоре прописаны условия поставки.
0;На улице +20°C, влажность составляет 65%.
0;В ящике стола лежат скрепки и степлер.
0;Автомобиль припаркован в соответствии с разметкой.
0;Она записала дату встречи в ежедневник.
0;Вода в кране течет с постоянным напором.
0;На полке в ванной стоит зубная паста и щетка.
0;Он протер очки салфеткой и снова надел их.
0;На стене виснет термометр, показывающий +22°C.
0;В коридоре лежит коврик с геометрическим узором.
0;Файлы были отсортированы по дате создания.
0;Она пересчитала страницы документа — их ровно 30.
0;На небе нет облаков, видна только луна.
0;В шкафу висят пять рубашек и два пиджака.
0;Курьер передал посылку под подпись.
0;"На кнопке лифта стерлась цифра ""3""."
0;Он заменил лампочку в люстре на кухне.
0;В журнале опубликована статья о климатических изменениях.
0;На столе лежит пульт от телевизора.
0;Вода в аквариуме помутнела, но рыбки плавают как обычно.
0;Она отмерила ровно 100 грамм муки по рецепту.
0;В расписании поездов указано время отправления.
0;На мониторе отображается стандартный рабочий стол.
0;В гараже стоит велосипед с немного спущенным колесом.
0;Он проверил почту, но новых писем не было.
0;В коробке лежат старые фотографии без подписей.
0;"На двери висит табличка ""Не беспокоить""."
0;Она переписала номер телефона с визитки.
0;В шкафу для посуды стоят тарелки и чашки.
0;На полке в кладовой хранятся банки с крупами.
0;Он отрегулировал громкость на колонках до среднего уровня.
0;В документах указан адрес офиса: ул. Центральная, 15.
0;На стене в коридоре висит электронные часы.
0;Вода в стакане испарилась наполовину за день.
0;Он положил ключи в карман и вышел из дома.
0;Сегодняшний день начался как обычно.
0;Я прочитал статью о новой технологии.
0;Мы обсудили планы на завтрашний день.
0;Я купил новую книгу по истории.
0;Мы посмотрели фильм о путешествиях.
0;Я узнал о новом продукте на рынке.
0;Мы обсудили вопросы безопасности в городе.
0;Я прочитал о новом открытии в области медицины.
0;Мы посмотрели телепередачу о природе.
0;Я узнал о новом законе, принятом в стране.
0;Мы обсудили вопросы образования в школах.
0;Я купил новую одежду для работы.
0;Мы посмотрели спортивный матч по телевизору.
0;Я узнал о новом продукте питания на рынке.
0;Мы обсудили вопросы экологии в городе.
0;Я прочитал о новом открытии в области физики.
0;Мы посмотрели телепередачу о культуре.
0;Я узнал о новом законе, принятом в стране.
0;Мы обсудили вопросы безопасности в городе.
0;Я купил новую книгу по экономике.
0;Мы посмотрели фильм о исторических событиях.
0;Я узнал о новом продукте на рынке.
0;Мы обсудили вопросы образования в школах.
0;Я прочитал о новом открытии в области химии.
0;Мы посмотрели телепередачу о науке.
0;Я узнал о новом законе, принятом в стране.
0;Мы обсудили вопросы экологии в городе.
0;Я купил новую одежду для отдыха.
0;Мы посмотрели спортивный матч по телевизору.
0;Я узнал о новом продукте питания на рынке.
0;Мы обсудили вопросы безопасности в городе.
0;Я прочитал о новом открытии в области биологии.
0;Мы посмотрели телепередачу о искусстве.
0;Я узнал о новом законе, принятом в стране.
0;Мы обсудили вопросы образования в школах.
0;Я купил новую книгу по психологии.
0;Мы посмотрели фильм о социальных проблемах.
0;Я узнал о новом продукте на рынке.
0;Мы обсудили вопросы экологии в городе.
0;Я прочитал о новом открытии в области математики.
0;Мы посмотрели телепередачу о культуре.
0;Я узнал о новом законе, принятом в стране.
0;Мы обсудили вопросы безопасности в городе.
0;Я купил новую одежду для работы.
0;Мы посмотрели спортивный матч по телевизору.
0;Я узнал о новом продукте питания на рынке.
0;Мы обсудили вопросы образования в школах.
0;Я прочитал о новом открытии в области физики.
0;Мы посмотрели телепередачу о науке.
0;Я узнал о новом законе, принятом в стране.
0;Мы обсудили вопросы экологии в городе.
0;Я купил новую книгу по истории.
0;Мы посмотрели фильм о путешествиях.
0;Я узнал о новом продукте на рынке.
0;Мы обсудили вопросы безопасности в городе.
0;Я прочитал о новом открытии в области химии.
0;Мы посмотрели телепередачу о искусстве.
0;Я узнал о новом законе, принятом в стране.
0;Мы обсудили вопросы образования в школах.
0;Я купил новую одежду для отдыха.
0;Мы посмотрели спортивный матч по телевизору.
0;Я узнал о новом продукте питания на рынке.
0;Мы обсудили вопросы экологии в городе.
0;Я прочитал о новом открытии в области биологии.
0;Мы посмотрели телепередачу о культуре.
0;Я узнал о новом законе, принятом в стране.
0;Мы обсудили вопросы безопасности в городе.
0;Я купил новую книгу по экономике.
0;Мы посмотрели фильм о исторических событиях.
0;Я узнал о новом продукте на рынке.
0;Мы обсудили вопросы образования в школах.
0;Я прочитал о новом открытии в области математики.
0;Мы посмотрели телепередачу о науке.
0;Я узнал о новом законе, принятом в стране.
0;Мы обсудили вопросы экологии в городе.
0;Я купил новую одежду для работы.
0;Мы посмотрели спортивный матч по телевизору.
0;Я узнал о новом продукте питания на рынке.
0;Мы обсудили вопросы безопасности в городе.
0;Я прочитал о новом открытии в области физики.
0;Мы посмотрели телепередачу о искусстве.
0;Я узнал о новом законе, принятом в стране.
0;Мы обсудили вопросы образования в школах.
0;Я купил новую книгу по психологии.
0;Мы посмотрели фильм о социальных проблемах.
0;Я узнал о новом продукте на рынке.
0;Мы обсудили вопросы экологии в городе.
0;Я прочитал о новом открытии в области химии.
0;Мы посмотрели телепередачу о культуре.
0;Я узнал о новом законе, принятом в стране.
0;Мы обсудили вопросы безопасности в городе.
0;Я купил новую одежду для отдыха.
0;Мы посмотрели спортивный матч по телевизору.
0;Я узнал о новом продукте питания на рынке.
0;Мы обсудили вопросы образования в школах.
0;Я прочитал о новом открытии в области биологии.
0;Мы посмотрели телепередачу о науке.
0;Я узнал о новом законе, принятом в стране.
0;Мы обсудили вопросы экологии в городе.
0;Я купил новую книгу по истории.
0;Я проснулся сегодня в семь утра и начал собираться на работу.
0;На улице идёт дождь, и я взял с собой зонт.
0;В магазине я купил хлеб, молоко и немного овощей.
0;Сегодня на работе мне нужно закончить отчёт для руководителя.
0;Я прочитал книгу, которую взял в библиотеке на прошлой неделе.
0;На завтрак я приготовил овсянку с бананом и чашку чая.
0;Вечером я планирую посмотреть фильм, который мне порекомендовали.
0;Я записался на курсы английского языка, которые начнутся в следующем месяце.
0;На улице сегодня прохладно, и я надел куртку.
0;Я отправил письмо коллеге с просьбой уточнить детали проекта.
0;В парке я увидел несколько человек, которые гуляли с собаками.
0;Я проверил почту и ответил на несколько сообщений.
0;Сегодня я решил пройтись пешком до офиса вместо поездки на автобусе.
0;На обед я заказал салат и суп в ближайшем кафе.
0;Я записал в блокнот список дел, которые нужно выполнить завтра.
0;Вечером я планирую почитать новости и лечь спать пораньше.
0;Я сходил в банк, чтобы оплатить счёт за коммунальные услуги.
0;На улице я заметил, что листья на деревьях начали желтеть.
0;Я договорился о встрече с другом в субботу в центре города.
0;Сегодня я решил убраться в комнате и разобрать шкаф.
0;Я проверил расписание поездов, чтобы спланировать поездку.
0;В магазине я выбрал новый рюкзак для поездок.
0;Я написал заметку в календаре, чтобы не забыть о собрании.
0;На работе я обсудил с коллегами план на следующую неделю.
0;Я сходил в аптеку и купил лекарства, которые мне прописали.
0;Сегодня я решил приготовить ужин из продуктов, которые есть дома.
0;Я посмотрел прогноз погоды на завтра и узнал, что будет солнечно.
0;Вечером я планирую постирать одежду и погладить рубашки.
0;Я записал адрес нового кафе, которое открылось неподалёку.
0;На улице я заметил, что начали ремонтировать дорогу.
0;Я проверил баланс на карте и пополнил счёт.
0;Сегодня я решил пройтись по магазинам и купить продукты.
0;Я отправил документы по электронной почте своему начальнику.
0;В парке я увидел, что установили новые скамейки.
0;Я договорился с соседом о том, чтобы он полил цветы, пока я в отъезде.
0;На работе я провёл совещание с командой по новому проекту.
0;Я сходил в библиотеку и взял книгу по истории.
0;Сегодня я решил почистить компьютер от ненужных файлов.
0;Я записал номер телефона мастера, чтобы вызвать его для ремонта.
0;На улице я заметил, что начали строить новый дом.
0;Я проверил время отправления автобуса на завтра.
0;В магазине я купил батарейки для пульта от телевизора.
0;Я написал список покупок, чтобы ничего не забыть в супермаркете.
0;На работе я закончил презентацию для следующего собрания.
0;Я сходил в парк и прогулялся по аллее.
0;Сегодня я решил обновить программу на своём телефоне.
0;Я посмотрел расписание занятий в спортзале на следующую неделю.
0;Вечером я планирую разобрать старые бумаги и выбросить ненужное.
0;Я записал адрес нового офиса, куда нужно будет поехать.
0;На улице я заметил, что начали убирать листья с тротуаров.
0;Я проверил заряд аккумулятора в машине перед поездкой.
0;В магазине я выбрал новую лампу для рабочего стола.
0;Я написал напоминание о том, чтобы позвонить клиенту завтра.
0;На работе я обсудил с коллегами график отпусков.
0;Я сходил в банк и снял немного наличных.
0;Сегодня я решил приготовить суп из овощей, которые купил вчера.
0;Я посмотрел карту, чтобы найти кратчайший путь до вокзала.
0;Вечером я планирую разобрать сумку после поездки.
0;Я записал дату следующего собрания в своём календаре.
0;На улице я заметил, что начали устанавливать новогодние украшения.
0;Я проверил, сколько времени займёт дорога до аэропорта.
0;В магазине я купил новый блокнот для записей.
0;Я написал письмо с просьбой перенести встречу на следующую неделю.
0;На работе я закончил отчёт и отправил его руководителю.
0;Я сходил в парк и сделал несколько фотографий деревьев.
0;Сегодня я решил проверить, работает ли принтер.
0;Я посмотрел расписание автобусов на выходные.
0;Вечером я планирую разобрать ящик с инструментами.
0;Я записал адрес нового магазина, который открылся в центре.
0;На улице я заметил, что начали ремонтировать тротуар.
0;Я проверил баланс на телефоне и пополнил счёт.
0;В магазине я купил мыло и шампунь.
0;Я написал список дел, которые нужно сделать в выходные.
0;На работе я обсудил с коллегами план на следующий месяц.
0;Я сходил в аптеку и купил витамины.
0;Сегодня я решил приготовить ужин из продуктов, которые есть в холодильнике.
0;Я посмотрел прогноз погоды на следующую неделю.
0;Вечером я планирую постирать одежду и сложить её в шкаф.
0;Я записал номер телефона коллеги, чтобы уточнить детали.
0;На улице я заметил, что начали устанавливать новые фонари.
0;Я проверил время отправления поезда на завтра.
0;В магазине я купил батарейки для часов.
0;Я написал заметку о том, чтобы не забыть о встрече.
0;На работе я провёл собрание с командой по текущим задачам.
0;Я сходил в библиотеку и вернул книгу, которую брал.
0;Сегодня я решил обновить антивирус на компьютере.
0;Я посмотрел расписание занятий в бассейне на следующую неделю.
0;Вечером я планирую разобрать старые журналы.
0;Я записал адрес нового кафе, чтобы сходить туда позже.
0;На улице я заметил, что начали убирать снег.
0;Я проверил заряд батареи в ноутбуке перед работой.
0;В магазине я выбрал новую ручку для записей.
0;Я написал напоминание о том, чтобы позвонить другу завтра.
0;На работе я обсудил с коллегами график дежурств.
0;Я сходил в банк и оплатил счёт за интернет.
0;Сегодня я решил приготовить салат из овощей, которые купил.
0;Я посмотрел карту, чтобы найти дорогу до нового офиса.
0;Вечером я планирую разобрать сумку после поездки.
0;Я записал дату следующего собрания в своём блокноте.
0;На улице я заметил, что начали устанавливать новые знаки.
0;Я проверил, сколько времени займёт дорога до вокзала.
0;В магазине я купил новый ежедневник.
0;Я написал письмо с просьбой перенести встречу на пятницу.
0;На работе я закончил отчёт и отправил его коллеге.
0;Я сходил в парк и прогулялся по дорожкам.
0;Сегодня я решил проверить, работает ли сканер.
0;Я посмотрел расписание автобусов на следующую неделю.
0;Вечером я планирую разобрать ящик с документами.
0;Я записал адрес нового магазина, чтобы сходить туда позже.
0;На улице я заметил, что начали ремонтировать дорогу.
0;Я проверил баланс на карте и снял немного наличных.
0;В магазине я купил мыло и зубную пасту.
0;Я написал список дел, которые нужно сделать в понедельник.
0;На работе я обсудил с коллегами план на следующий квартал.
0;Я сходил в аптеку и купил пластырь.
0;Сегодня я решил приготовить ужин из продуктов, которые есть дома.
0;Я посмотрел прогноз погоды на выходные.
0;Вечером я планирую постирать одежду и погладить брюки.
0;Я записал номер телефона мастера, чтобы вызвать его позже.
0;На улице я заметил, что начали устанавливать новые скамейки.
0;На столе лежит стопка бумаг.
0;Автобус следует по маршруту.
0;Часы показывают полдень.
0;В магазине продаются продукты.
0;Дорога ведет в город.
0;Телефон лежит на полке.
0;Компьютер работает в обычном режиме.
0;Книга стоит на верхней полке.
0;Дверь открывается внутрь помещения.
0;Окно выходит во двор.
0;Стул стоит у стола.
0;Календарь висит на стене.
0;Ручка пишет синим цветом.
0;Вода течет из крана.
0;Поезд прибывает по расписанию.
0;Лампа освещает комнату.
0;Стол находится в центре комнаты.
0;Шкаф стоит у стены.
0;Телевизор показывает программу.
0;Занавески висят на окнах.
0;Ключи лежат в кармане.
0;Папка содержит документы.
0;Кондиционер работает в штатном режиме.
0;Машина едет по дороге.
0;Зонт стоит в углу.
0;Чашка стоит на столе.
0;Картина висит над диваном.
0;Велосипед стоит у подъезда.
0;Газета лежит на подоконнике.
0;Сумка находится под столом.
0;Коробка стоит в шкафу.
0;Вентилятор работает на средней скорости.
0;Цветок растет в горшке.
0;Монитор стоит на столе.
0;Кресло находится у окна.
0;Тарелка стоит в шкафу.
0;Полотенце висит на крючке.
0;Очки лежат в футляре.
